IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,301.9,,,226.2,,398.1,300 [230-400],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,304.9,,,233.6,,414.3,300 [230-410],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,310.6,,,195.8,,457.7,310 [200-460],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,305.9,,,234.4,,390.1,310 [230-390],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BEL,Belgium,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,307.4,,,232.2,,403,310 [230-400],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PRI,Puerto Rico,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,314.2,,,239.1,,390,310 [240-390],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,314.8,,,235.9,,397.1,310 [240-400],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,313.1,,,241.6,,396.3,310 [240-400],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,323,,,237.5,,408.3,320 [240-410],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,325.2,,,187.4,,479.5,330 [190-480],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,328.7,,,202.8,,503.1,330 [200-500],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,325.4,,,241.7,,421.1,330 [240-420],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,328.5,,,253,,421.1,330 [250-420],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,329.7,,,245.3,,423.5,330 [250-420],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,334.1,,,253.4,,433.5,330 [250-430],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,343.3,,,262.5,,415.2,340 [260-420],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,342.4,,,264.6,,440.7,340 [260-440],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,340.6,,,266.4,,442.2,340 [270-440],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,336.9,,,290,,390.8,340 [290-390],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,351.7,,,278,,474,350 [280-470],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,355.5,,,272.3,,460.2,360 [270-460],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,367.9,,,228.1,,519,370 [230-520],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,370.9,,,237,,536.4,370 [240-540],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,366.4,,,238,,575.1,370 [240-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,378.9,,,246,,612.7,380 [250-610],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,384.8,,,300.9,,494.6,380 [300-490],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,385.4,,,303.6,,521.5,390 [300-520],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,401.5,,,337.2,,473.9,400 [340-470],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,421.3,,,251.1,,667,420 [250-670],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,415.5,,,327.5,,529.1,420 [330-530],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,416.1,,,336.5,,507.7,420 [340-510],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,426.4,,,337.4,,536.4,430 [340-540],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,433.1,,,350.9,,541.5,430 [350-540],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,431.2,,,358.5,,596.4,430 [360-600],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,435.4,,,313.5,,697.3,440 [310-700],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,435.8,,,327.4,,536.6,440 [330-540],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,444.4,,,356,,568.3,440 [360-570],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,448.2,,,270.6,,665.4,450 [270-670],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,451.7,,,279.3,,837.3,450 [280-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,447,,,287.4,,709.2,450 [290-710],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,451.7,,,363.7,,514.7,450 [360-510],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,449.6,,,376.7,,575.8,450 [380-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,449.5,,,421.2,,566.5,450 [420-570],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,463.4,,,332.9,,639.8,460 [330-640],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,457.6,,,361.7,,618.6,460 [360-620],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,457,,,413.4,,530.9,460 [410-530],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,473.2,,,310.3,,724.9,470 [310-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,484.6,,,265.9,,845.1,480 [270-850],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,482.3,,,289.9,,629,480 [290-630],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,478.4,,,290.9,,711.8,480 [290-710],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,485.8,,,297.2,,762.1,490 [300-760],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,492.2,,,302.8,,761.3,490 [300-760],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,497.7,,,289.3,,815.2,500 [290-820],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,500.2,,,309.2,,705.1,500 [310-710],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,499.5,,,364.1,,667,500 [360-670],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,500.8,,,375.7,,667,500 [380-670],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,498.7,,,440,,719.8,500 [440-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,506.3,,,428.9,,640.7,510 [430-640],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,523.6,,,245.1,,750,520 [250-750],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,517.9,,,282.2,,912.8,520 [280-910],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,518.9,,,329,,618.5,520 [330-620],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,519.4,,,345.8,,770.1,520 [350-770],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,523.5,,,358.6,,679.3,520 [360-680],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,519.9,,,365.2,,687.1,520 [370-690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,516.5,,,366.9,,956.8,520 [370-960],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,515.7,,,451.2,,768.6,520 [450-770],,,EN,2025-03-18T22:00:00.000Z
